subplot,veg_plot,quadrant,species,base_D,height_2021,collection_date,quadrant_fern_tally,,,,,,,,,
B04W,SW,SE,QURU,2,14.9,7/26/21,,,,,,,,,,
B04W,SW,SE,QURU,1,7,7/26/21,,,,,,,,,,
B04W,NW,NW,FAGR,10,84,7/26/21,,,,,,,,,,
B04W,NW,NW,ACPE,9.65,217,7/26/21,,,,,,,,,,
B04W,NW,NW,AMEL,2.4,20.5,7/26/21,,,,,,,,,,
B04W,NW,NW,AMEL,2.4,22.2,7/26/21,,,,,,,,,,
B04W,NW,NW,ACRU,3.1,13.5,7/26/21,,,,,,,,,,
B04E,SE,SE,ACRU,2.2,14.8,7/26/21,,,,,,,,,,
B04E,SE,SE,ACRU,0.7,14,7/26/21,,,,,,,,,,
B04E,SE,SE,FAGR,2.8,24.5,7/26/21,,,,,,,,,,
B04E,SE,SE,ACRU,1.6,14,7/26/21,,,,,,,,,,
B04E,SE,SE,ACRU,1,13,7/26/21,,,,,,,,,,
B04E,SE,SE,ACRU,1,10,7/26/21,,,,,,,,,,
B04E,SE,SE,ACRU,1.1,5.5,7/26/21,,,,,,,,,,
B04E,SE,SE,ACRU,1.5,10.1,7/26/21,,,,,,,,,,
B04E,SE,SE,ACRU,1.6,9.3,7/26/21,,,,,,,,,,
B04E,SE,SE,ACRU,0.9,9.1,7/26/21,,,,,,,,,,
B04E,SE,SE,ACRU,1.7,11.9,7/26/21,,,,,,,,,,
B04E,SE,SE,ACRU,0.8,8.5,7/26/21,,,,,,,,,,
B04E,SE,SE,ACRU,3.6,28.5,7/26/21,,,,,,,,,,
B04E,SE,SE,ACRU,0.7,6,7/26/21,,,,,,,,,,
B04E,SE,SE,ACRU,2,10.5,7/26/21,,,,,,,,,,
B04E,SE,SE,ACRU,2.7,13.7,7/26/21,,,,,,,,,,
B04E,SE,SE,ACRU,1.5,9,7/26/21,,,,,,,,,,
B04E,SE,SE,ACRU,1.3,14.8,7/26/21,,,,,,,,,,
B04E,SE,SE,ACRU,2.7,8,7/26/21,,,,,,,,,,
B04E,SE,SE,ACRU,1,20.5,7/26/21,,,,,,,,,,
B04E,SE,SE,FAGR,4,37,7/26/21,,,,,,,,,,
B04E,SE,SE,ACRU,2,14.5,7/26/21,,,,,,,,,,
B04E,SE,SE,ACRU,1.5,14.2,7/26/21,,,,,,,,,,
B04E,SE,SE,ACRU,2.3,9.5,7/26/21,,,,,,,,,,
B04E,SE,SE,ACRU,1.2,10.5,7/26/21,,,,,,,,,,
B04E,SE,SE,ACRU,1.15,9,7/26/21,,,,,,,,,,
B04E,SE,SE,ACRU,2.1,14.6,7/26/21,,,,,,,,,,
B04E,SE,SE,ACRU,0.7,9,7/26/21,,,,,,,,,,
B04E,SE,SE,ACRU,0.8,13.4,7/26/21,,,,,,,,,,
B04E,SE,SE,ACRU,1.2,8,7/26/21,,,,,,,,,,
B04E,SE,SE,ACRU,1,8.2,7/26/21,,,,,,,,,,
B04E,SE,SE,ACRU,1,8.4,7/26/21,,,,,,,,,,
B04E,SE,SE,ACRU,4.8,18,7/26/21,,,,,,,,,,
B04E,SE,SE,ACRU,0.8,4.6,7/26/21,,,,,,,,,,
B04E,SE,SE,ACRU,0.9,10.4,7/26/21,,,,,,,,,,
B04E,SE,SE,ACRU,0.8,7,7/26/21,,,,,,,,,,
B04E,SE,SE,ACRU,1,5.8,7/26/21,,,,,,,,,,
B04E,SE,SE,ACRU,1,6.8,7/26/21,,,,,,,,,,
B04E,SW,NW,FAGR,4,20.2,7/26/21,,,,,,,,,,
B04E,SW,NW,ACRU,0.85,7.9,7/26/21,,,,,,,,,,
B04E,SW,NW,ACRU,4.7,25,7/26/21,,,,,,,,,,
B04E,SW,NW,FAGR,2,18.1,7/26/21,,,,,,,,,,
B04E,SW,NW,AMEL,1.75,14.9,7/26/21,,,,,,,,,,
B04E,SW,NW,ACRU,6.1,52.1,7/26/21,,,,,,,,,,
B04E,SW,NW,ACRU,2.8,27.6,7/26/21,,,,,,,,,,
B04E,SW,NW,ACPE,5.4,62.5,7/26/21,,,,,,,,,,
B04E,SW,NW,ACRU,4.2,16.8,7/26/21,,,,,,,,,,
B04E,SW,NW,ACRU,7,58.9,7/26/21,,,,,,,,,,
B04E,SW,NW,ACRU,2.95,23.7,7/26/21,,,,,,,,,,
B04E,SW,NW,ACPE,1.25,9.8,7/26/21,,,,,,,,,,
B04E,SW,NW,ACRU,4.4,33.3,7/26/21,,,,,,,,,,
B04E,SW,NW,AMEL,3.35,37,7/26/21,,,,,,,,,,
B04E,SW,NW,ACRU,1.7,8.6,7/26/21,,,,,,,,,,
B04E,SW,NW,ACRU,2,33.4,7/26/21,,,,,,,,,,
B04E,SW,NW,ACRU,1.8,20.7,7/26/21,,,,,,,,,,
B04E,SW,NW,ACPE,0.9,8.7,7/26/21,,,,,,,,,,
B04E,SW,NW,AMEL,2,12.5,7/26/21,,,,,,,,,,
B04E,SW,NW,ACPE,8,100.6,7/26/21,,,,,,,,,,
B04E,SW,NW,ACRU,1.5,11.1,7/26/21,,,,,,,,,,
B04E,SW,NW,ACRU,2,21.5,7/26/21,,,,,,,,,,
B04E,SW,NW,ACRU,1.6,8.5,7/26/21,,,,,,,,,,
B04E,SW,NW,ACRU,2.75,26.3,7/26/21,,,,,,,,,,
B04E,SW,NW,ACRU,2.2,21.8,7/26/21,,,,,,,,,,
B04E,SW,NW,ACRU,2.35,27,7/26/21,,,,,,,,,,
B04E,SW,NW,ACRU,2.2,17.7,7/26/21,,,,,,,,,,
B04E,SW,NW,ACRU,1.6,10.4,7/26/21,,,,,,,,,,
B04E,SW,NW,ACPE,1.1,9,7/26/21,,,,,,,,,,
B04E,SW,NW,AMEL,3.1,26.8,7/26/21,,,,,,,,,,
B04E,SW,NW,FAGR,1.4,14.8,7/26/21,,,,,,,,,,
B04E,SW,NW,ACRU,1.5,11.2,7/26/21,,,,,,,,,,
B04E,SW,NW,ACRU,1.2,8.6,7/26/21,,,,,,,,,,
B04E,SW,NW,ACRU,3.3,13.7,7/26/21,,,,,,,,,,
B04E,SW,NW,ACRU,2.45,20.2,7/26/21,,,,,,,,,,
B04E,SW,NW,ACPE,6.1,69.2,7/26/21,,,,,,,,,,
B04E,NW,NW,ACRU,3.3,20.8,7/26/21,,,,,,,,,,
B04E,NW,NW,AMEL,2.2,19.5,7/26/21,,,,,,,,,,
B04E,NW,NW,ACRU,2.25,17.3,7/26/21,,,,,,,,,,
B04E,NW,NW,ACRU,1.5,14.4,7/26/21,,,,,,,,,,
B04E,NW,NW,AMEL,1.2,6.5,7/26/21,,,,,,,,,,
B04E,NW,NW,ACRU,2.9,21.8,7/26/21,,,,,,,,,,
B04E,NW,NW,AMEL,1.1,6.5,7/26/21,,,,,,,,,,
B04E,NW,NW,AMEL,2.2,21,7/26/21,,,,,,,,,,
B04E,NW,NW,ACRU,1.1,13,7/26/21,,,,,,,,,,
B04E,NW,NW,ACRU,3.1,24,7/26/21,,,,,,,,,,
B04E,NW,NW,ACRU,2.2,21.9,7/26/21,,,,,,,,,,
B04E,NW,NW,AMEL,2,12.6,7/26/21,,,,,,,,,,
B04E,NW,NW,ACRU,3.3,15,7/26/21,,,,,,,,,,
B04E,NW,NW,ACRU,3.8,26.4,7/26/21,,,,,,,,,,
B04E,NW,NW,ACRU,4.5,21.8,7/26/21,,,,,,,,,,
B04E,NW,NW,ACPE,4.2,46.7,7/26/21,,,,,,,,,,
B04E,NW,NW,ACRU,1.1,14.5,7/26/21,,,,,,,,,,
B04E,NW,NW,ACPE,1,7.5,7/26/21,,,,,,,,,,
B04E,NW,NW,ACRU,1.6,22.8,7/26/21,,,,,,,,,,
B04E,NW,NW,ACPE,1.1,9.7,7/26/21,,,,,,,,,,
B04E,NW,SE,ACRU,4.45,23.8,7/26/21,,,,,,,,,,
B04E,NW,SE,ACRU,0.7,12.5,7/26/21,,,,,,,,,,
B04E,NW,SE,ACRU,1.1,7.9,7/26/21,,,,,,,,,,
B04E,NW,SE,ACRU,1.1,8.5,7/26/21,,,,,,,,,,
B04E,NW,SE,ACRU,2.2,15.5,7/26/21,,,,,,,,,,
B04E,NW,SE,ACRU,2.7,23,7/26/21,,,,,,,,,,
B04E,NW,SE,ACRU,1.1,11,7/26/21,,,,,,,,,,
B04E,NW,SE,ACRU,2.2,16.6,7/26/21,,,,,,,,,,
B04E,NW,SE,ACRU,0.95,5,7/26/21,,,,,,,,,,
B04E,NW,SE,ACRU,1.1,7.3,7/26/21,,,,,,,,,,
B04E,NW,SE,ACRU,0.9,8,7/26/21,,,,,,,,,,
B04E,NW,SE,ACRU,5,29.1,7/26/21,,,,,,,,,,
B04E,NW,SE,ACRU,1.1,8,7/26/21,,,,,,,,,,
B04E,NW,SE,ACRU,2.55,18.1,7/26/21,,,,,,,,,,
B04E,NW,SE,ACRU,2.1,11,7/26/21,,,,,,,,,,
B04E,NW,SE,ACRU,2.6,22,7/26/21,,,,,,,,,,
B04W,NE,NW,ACRU,4,24,7/26/21,,,,,,,,,,
B04W,NE,NW,AMEL,7.45,99.6,7/26/21,,,,,,,,,,
B04W,NE,NW,ACRU,5.2,68.2,7/26/21,,,,,,,,,,
B04W,NE,NW,AMEL,1.9,23,7/26/21,,,,,,,,,,
B04W,NE,NW,AMEL,2,14.5,7/26/21,,,,,,,,,,
B04W,NE,NW,ACRU,4,43,7/26/21,,,,,,,,,,
B04W,NE,NW,ACRU,4,38.3,7/26/21,,,,,,,,,,
B04W,NE,NW,ACRU,5.8,49.5,7/26/21,,,,,,,,,,
B04W,NE,NW,ACRU,3.5,26.6,7/26/21,,,,,,,,,,
B04W,NE,NW,AMEL,4.2,61.7,7/26/21,,,,,,,,,,
B04W,NE,NW,ACRU,1.6,8.3,7/26/21,,,,,,,,,,
B04W,NE,NW,ACRU,6.3,58.5,7/26/21,,,,,,,,,,
B04W,NE,NW,ACRU,5,32.6,7/26/21,,,,,,,,,,
B04W,NE,NW,ACRU,6.1,53.6,7/26/21,,,,,,,,,,
B04W,NE,NW,ACRU,1.35,6.4,7/26/21,,,,,,,,,,
B04W,NE,NW,ACRU,6,26.8,7/26/21,,,,,,,,,,
B04W,NE,NW,ACRU,4.8,54.4,7/26/21,,,,,,,,,,
B04W,NE,NW,ACRU,2.4,12,7/26/21,,,,,,,,,,
B04W,NE,SE,ACRU,4.5,29.5,7/26/21,,,,,,,,,,
B04W,NE,SE,AMEL,3,23.9,7/26/21,,,,,,,,,,
B04W,NE,SE,ACRU,0.6,5.5,7/26/21,,,,,,,,,,
B04W,NE,SE,ACRU,2,12.2,7/26/21,,,,,,,,,,
B04W,NE,SE,ACRU,2.1,12.6,7/26/21,,,,,,,,,,
B04W,NE,SE,ACRU,1,7.1,7/26/21,,,,,,,,,,
B04W,NE,SE,AMEL,2.4,23.5,7/26/21,,,,,,,,,,
B04W,NE,SE,ACRU,1,7.4,7/26/21,,,,,,,,,,
B04W,NE,SE,ACRU,0.8,5.5,7/26/21,,,,,,,,,,
B04W,NE,SE,ACRU,3.8,10.9,7/26/21,,,,,,,,,,
B04W,NE,SE,ACRU,3.6,23.6,7/26/21,,,,,,,,,,
B04W,NE,SE,FAGR,11.2,118.2,7/26/21,,,,,,,,,,
B04W,NE,SE,ACRU,4,27.4,7/26/21,,,,,,,,,,
B04W,NE,SE,ACRU,3.35,19.5,7/26/21,,,,,,,,,,
B04W,NE,SE,ACRU,1.8,9.2,7/26/21,,,,,,,,,,
B04W,NE,SE,ACRU,3.3,21.8,7/26/21,,,,,,,,,,
B04W,NE,SE,ACRU,3.5,17.3,7/26/21,,,,,,,,,,
B04W,NE,SE,ACSA,3.1,22.5,7/26/21,,,,,,,,,,
B04W,NE,SE,ACRU,1.1,7.7,7/26/21,,,,,,,,,,
B04W,NE,SE,ACRU,6.4,73.2,7/26/21,,,,,,,,,,
B04W,NE,SE,ACRU,3.5,29.5,7/26/21,,,,,,,,,,
B04W,NE,SE,AMEL,2.8,19.6,7/26/21,,,,,,,,,,
B04W,NE,SE,ACRU,1.8,13.4,7/26/21,,,,,,,,,,
B04W,NE,SE,ACRU,3,20.4,7/26/21,,,,,,,,,,
B04W,NE,SE,ACRU,5.5,43,7/26/21,,,,,,,,,,
B04W,NE,SE,AMEL,4,24.2,7/26/21,,,,,,,,,,
B04W,NE,SE,ACRU,3.3,26.7,7/26/21,,,,,,,,,,
B04W,NE,SE,AMEL,2.6,31.7,7/26/21,,,,,,,,,,
B04W,NE,SE,ACRU,1.1,7.8,7/26/21,,,,,,,,,,
B04W,NE,SE,ACRU,5,33.6,7/26/21,,,,,,,,,,
B04W,NE,SE,ACRU,5,29.8,7/26/21,,,,,,,,,,
B04W,NE,SE,ACRU,2,22.2,7/26/21,,,,,,,,,,
B04W,SE,NW,ACRU,3.9,31.8,7/26/21,,,,,,,,,,
B04W,SE,NW,ACRU,8.05,36,7/26/21,,,,,,,,,,
B04W,SE,NW,ACRU,2.55,22.7,7/26/21,,,,,,,,,,
B04W,SE,NW,ACRU,3,20.2,7/26/21,,,,,,,,,,
B04W,SE,NW,AMEL,3,25.9,7/26/21,,,,,,,,,,
B04W,SE,NW,ACRU,3.65,21.6,7/26/21,,,,,,,,,,
B04W,SE,NW,AMEL,4.2,32.6,7/26/21,,,,,,,,,,
B04W,SE,NW,QURU,9.3,42.2,7/26/21,,,,,,,,,,
B04W,SE,NW,ACRU,4.5,37.1,7/26/21,,,,,,,,,,
B04W,SE,NW,QURU,8.4,36.5,7/26/21,,,,,,,,,,
B04W,SE,NW,ACRU,5.9,41,7/26/21,,,,,,,,,,
B04W,SE,NW,QURU,3.65,25.1,7/26/21,,,,,,,,,,
B04W,SE,NW,ACRU,7,44.4,7/26/21,,,,,,,,,,
B04W,SE,NW,AMEL,3.5,45.5,7/26/21,,,,,,,,,,
B04W,SE,NW,QURU,11.8,42,7/26/21,,,,,,,,,,
B04W,SE,NW,AMEL,2,13.6,7/26/21,,,,,,,,,,
B04E,NE,NW,ACRU,1.9,21.2,7/26/21,,,,,,,,,,
B04E,NE,NW,ACRU,3.2,23.2,7/26/21,,,,,,,,,,
B04E,NE,NW,ACRU,1.2,9,7/26/21,,,,,,,,,,
B04E,NE,NW,ACRU,2.5,15,7/26/21,,,,,,,,,,
B04E,NE,NW,ACRU,0.95,4.8,7/26/21,,,,,,,,,,
B04E,NE,NW,ACRU,1.1,10.3,7/26/21,,,,,,,,,,
B04E,NE,NW,ACRU,1.8,9.1,7/26/21,,,,,,,,,,
B04E,NE,NW,ACPE,4.2,22.5,7/26/21,,,,,,,,,,
B04E,NE,NW,ACRU,4.4,19.5,7/26/21,,,,,,,,,,
B04E,NE,NW,ACRU,2.2,16.2,7/26/21,,,,,,,,,,
B04E,NE,NW,ACPE,2.2,13.5,7/26/21,,,,,,,,,,
B04E,NE,NW,ACRU,2.45,19.2,7/26/21,,,,,,,,,,
B04E,NE,NW,ACPE,3.4,22.5,7/26/21,,,,,,,,,,
B04E,NE,NW,ACPE,7.7,97.5,7/26/21,,,,,,,,,,
B04E,NE,NW,ACPE,6.1,89.3,7/26/21,,,,,,,,,,
B04E,NE,NW,ACRU,4.2,11.5,7/26/21,,,,,,,,,,
B04E,NE,NW,ACRU,2.5,17,7/26/21,,,,,,,,,,
B04E,NE,NW,AMEL,2.75,15.9,7/26/21,,,,,,,,,,
B04E,NE,NW,ACRU,1.2,13.8,7/26/21,,,,,,,,,,
B04E,NE,SE,QURU,2.45,17.1,7/26/21,,,,,,,,,,
B04E,NE,SE,ACPE,2.7,14.9,7/26/21,,,,,,,,,,
B04E,NE,SE,QURU,1.8,15.5,7/26/21,,,,,,,,,,
B04E,NE,SE,ACRU,6.1,31.9,7/26/21,,,,,,,,,,
B04E,NE,SE,ACRU,1.2,7.4,7/26/21,,,,,,,,,,
B04E,NE,SE,ACRU,3.4,15,7/26/21,,,,,,,,,,
B04E,NE,SE,ACRU,2.3,16.8,7/26/21,,,,,,,,,,
B04E,NE,SE,ACRU,2.7,30.6,7/26/21,,,,,,,,,,
B04E,NE,SE,ACRU,2,18.2,7/26/21,,,,,,,,,,
B04E,SE,NW,ACRU,3.2,21.7,7/26/21,,,,,,,,,,
B04E,SE,NW,ACRU,1.5,10.1,7/26/21,,,,,,,,,,
B04E,SE,NW,ACRU,2.2,9.3,7/26/21,,,,,,,,,,
B04E,SE,NW,ACRU,1.1,9.5,7/26/21,,,,,,,,,,
B04E,SE,NW,ACRU,1,5,7/26/21,,,,,,,,,,
B04E,SE,NW,ACRU,2.5,17.9,7/26/21,,,,,,,,,,
B04E,SE,NW,ACRU,3.5,19.4,7/26/21,,,,,,,,,,
B04E,SE,NW,ACRU,1,10,7/26/21,,,,,,,,,,
B04E,SE,NW,ACRU,4.1,17,7/26/21,,,,,,,,,,
B04E,SE,NW,ACRU,4.2,17.6,7/26/21,,,,,,,,,,
B04E,SE,NW,ACRU,1.5,6.5,7/26/21,,,,,,,,,,
B04E,SE,NW,ACRU,3.1,19,7/26/21,,,,,,,,,,
B04E,SE,NW,ACRU,1,8.4,7/26/21,,,,,,,,,,
B04E,SE,NW,ACRU,1.3,12.5,7/26/21,,,,,,,,,,
B04E,SE,NW,ACRU,1.2,10.7,7/26/21,,,,,,,,,,
B04E,SE,NW,ACRU,1.2,8,7/26/21,,,,,,,,,,
B04E,SE,NW,ACRU,2.8,18.2,7/26/21,,,,,,,,,,
B04E,SE,NW,ACRU,0.5,4.5,7/26/21,,,,,,,,,,
B04E,SE,NW,ACRU,3.8,19,7/26/21,,,,,,,,,,
B04E,SE,NW,ACRU,2,17.8,7/26/21,,,,,,,,,,
B04E,SE,NW,ACRU,1.1,6.8,7/26/21,,,,,,,,,,
B04E,SE,NW,ACRU,0.3,6,7/26/21,,,,,,,,,,
B04E,SE,NW,ACRU,1.6,8.7,7/26/21,,,,,,,,,,
B04E,SE,NW,ACRU,1.2,16.7,7/26/21,,,,,,,,,,
B04E,SE,NW,ACRU,1.9,8.5,7/26/21,,,,,,,,,,
B04E,SE,NW,ACRU,1.2,6.6,7/26/21,,,,,,,,,,
B04E,SE,NW,ACRU,1.3,10,7/26/21,,,,,,,,,,
B04E,SE,NW,ACRU,1.1,7.1,7/26/21,,,,,,,,,,
B04E,SE,NW,ACRU,1.1,9.5,7/26/21,,,,,,,,,,
B04E,SE,NW,ACRU,1.1,7.5,7/26/21,,,,,,,,,,
B04E,SE,NW,ACRU,6.1,52.3,7/26/21,,,,,,,,,,
B04E,SE,SE,FAGR,4.6,19.4,7/26/21,,,,,,,,,,
B04E,SE,SE,FAGR,6.1,36.4,7/26/21,,,,,,,,,,
B04E,SE,SE,ACRU,3,15.6,7/26/21,,,,,,,,,,
B01E,SE,SE,ACRU,1.1,5.8,7/27/21,,,,,,,,,,
B01E,SE,SE,ACRU,0.9,11.4,7/27/21,,,,,,,,,,
B01E,SE,SE,QURU,2.1,16.5,7/27/21,,,,,,,,,,
B01E,SE,SE,ACRU,2.4,26.1,7/27/21,,,,,,,,,,
B01E,SE,SE,QURU,2.1,11.1,7/27/21,,,,,,,,,,
B01E,SE,SE,ACRU,1.9,20.4,7/27/21,,,,,,,,,,
B01E,SE,SE,ACRU,1.1,8.2,7/27/21,,,,,,,,,,
B01E,SE,SE,ACRU,0.8,4.6,7/27/21,,,,,,,,,,
B01E,SE,SE,ACRU,1.6,18.7,7/27/21,,,,,,,,,,
B01E,SE,SE,AMEL,4.1,38.6,7/27/21,,,,,,,,,,
B01E,SE,SE,AMEL,4.3,74.3,7/27/21,,,,,,,,,,
B01E,SE,SE,ACRU,1.3,10.4,7/27/21,,,,,,,,,,
B01E,SE,SE,ACRU,1.2,10.1,7/27/21,,,,,,,,,,
B01E,SE,SE,AMEL,3.8,52.5,7/27/21,,,,,,,,,,
B01E,SE,SE,ACRU,1.1,10.9,7/27/21,,,,,,,,,,
B01E,SE,SE,ACRU,1.1,7.3,7/27/21,,,,,,,,,,
B01E,SE,SE,ACRU,2.2,15.8,7/27/21,,,,,,,,,,
B01E,SE,SE,ACRU,0.7,6.2,7/27/21,,,,,,,,,,
B01E,SE,SE,ACRU,2.2,18.4,7/27/21,,,,,,,,,,
B01E,SE,SE,ACRU,1.1,6.6,7/27/21,,,,,,,,,,
B01E,SE,SE,ACRU,0.9,6.9,7/27/21,,,,,,,,,,
B01E,SE,SE,ACRU,0.8,5.2,7/27/21,,,,,,,,,,
B01E,SE,SE,AMEL,4.4,69,7/27/21,,,,,,,,,,
B01E,SE,SE,AMEL,3.1,62.7,7/27/21,,,,,,,,,,
B01E,SE,SE,AMEL,7.2,99.9,7/27/21,,,,,,,,,,
B01E,SE,SE,ACRU,1.05,10.2,7/27/21,,,,,,,,,,
B01E,SE,SE,ACRU,0.7,5,7/27/21,,,,,,,,,,
B01E,SE,SE,ACRU,1,5.3,7/27/21,,,,,,,,,,
B01E,SW,SE,ACRU,1.05,6.4,7/27/21,,,,,,,,,,
B01E,SW,SE,ACRU,1.4,4.8,7/27/21,,,,,,,,,,
B01E,SW,SE,ACRU,1.15,5.6,7/27/21,,,,,,,,,,
B01E,SW,SE,ACRU,1,4.7,7/27/21,,,,,,,,,,
B01E,SW,SE,ACRU,2.3,11.6,7/27/21,,,,,,,,,,
B01E,SW,SE,ACRU,1.4,8.4,7/27/21,,,,,,,,,,
B01E,SW,SE,ACRU,1,8.3,7/27/21,,,,,,,,,,
B01E,SW,SE,ACRU,1.4,7.4,7/27/21,,,,,,,,,,
B01E,NW,SE,ACRU,1.6,22.1,7/27/21,,,,,,,,,,
B01E,NW,SE,ACRU,2.2,21.5,7/27/21,,,,,,,,,,
B01E,NW,SE,ACRU,1.15,18.2,7/27/21,,,,,,,,,,
B01E,NW,SE,ACRU,2.1,18.1,7/27/21,,,,,,,,,,
B01E,NW,SE,ACRU,1.9,14.8,7/27/21,,,,,,,,,,
B01E,NW,SE,ACRU,1.7,13.6,7/27/21,,,,,,,,,,
B01E,NW,SE,ACRU,2.1,40.9,7/27/21,,,,,,,,,,
B01E,NW,SE,ACRU,1.3,9.4,7/27/21,,,,,,,,,,
B01E,NW,SE,ACRU,1.5,15.5,7/27/21,,,,,,,,,,
B01E,NW,SE,ACRU,1.2,12,7/27/21,,,,,,,,,,
B01E,NW,SE,ACRU,2.1,12.8,7/27/21,,,,,,,,,,
B01E,NW,SE,ACRU,1.2,10,7/27/21,,,,,,,,,,
B01E,NW,SE,ACRU,2.95,15.4,7/27/21,,,,,,,,,,
B01E,NW,SE,ACRU,2.7,20.4,7/27/21,,,,,,,,,,
B01E,NW,SE,ACRU,1.1,10.1,7/27/21,,,,,,,,,,
B01E,NW,SE,ACRU,1.1,8.7,7/27/21,,,,,,,,,,
B01E,NW,SE,ACRU,2.3,19.4,7/27/21,,,,,,,,,,
B01E,NW,SE,ACRU,1.1,8.1,7/27/21,,,,,,,,,,
B01E,NW,SE,ACRU,1.1,9.8,7/27/21,,,,,,,,,,
B01E,NW,SE,FAGR,22.3,269,7/27/21,,,,,,,,,,
B01E,NW,SE,ACRU,1.1,8.2,7/27/21,,,,,,,,,,
B01E,NW,SE,ACRU,1.3,10,7/27/21,,,,,,,,,,
B01W,NE,SE,FAGR,7.6,84.5,7/27/21,,,,,,,,,,
B01W,NE,SE,ACRU,2.2,10.4,7/27/21,,,,,,,,,,
B01W,NE,SE,ACRU,1.1,6.3,7/27/21,,,,,,,,,,
B01W,NE,SE,ACRU,1.15,6.7,7/27/21,,,,,,,,,,
B01W,NE,SE,ACRU,1,6.4,7/27/21,,,,,,,,,,
B01W,NE,SE,ACRU,1.05,4.4,7/27/21,,,,,,,,,,
B01W,NE,SE,ACRU,1.8,11.7,7/27/21,,,,,,,,,,
B01W,NE,SE,ACRU,1.15,6.4,7/27/21,,,,,,,,,,
B01W,NE,SE,ACRU,1.7,10.9,7/27/21,,,,,,,,,,
B01W,NE,SE,ACRU,1.15,10.6,7/27/21,,,,,,,,,,
B01W,NE,SE,ACRU,0.95,7.3,7/27/21,,,,,,,,,,
B01W,NE,SE,ACRU,1.05,4.3,7/27/21,,,,,,,,,,
B01W,NE,SE,ACRU,1.35,9,7/27/21,,,,,,,,,,
B01W,NE,SE,ACRU,4.7,14.1,7/27/21,,,,,,,,,,
B01W,NE,SE,FAGR,3.35,29.7,7/27/21,,,,,,,,,,
B01W,NE,SE,ACRU,1.1,5.7,7/27/21,,,,,,,,,,
B01W,NE,SE,ACRU,1.25,6.6,7/27/21,,,,,,,,,,
B01W,SE,SE,ACRU,2.5,15.2,7/27/21,,,,,,,,,,
B01W,SE,SE,AMEL,2.4,14.5,7/27/21,,,,,,,,,,
B01W,SE,SE,ACRU,1.9,13.3,7/27/21,,,,,,,,,,
B01W,SE,SE,ACRU,2.95,15.8,7/27/21,,,,,,,,,,
B01W,SE,SE,ACRU,1.6,7.5,7/27/21,,,,,,,,,,
B01W,SE,SE,ACRU,1,8.1,7/27/21,,,,,,,,,,
B01W,SE,SE,FAGR,12.7,130,7/27/21,,,,,,,,,,
B01W,SE,SE,AMEL,4.1,44.6,7/27/21,,,,,,,,,,
B01W,SE,SE,ACRU,0.7,7.1,7/27/21,,,,,,,,,,
B01W,SE,SE,ACPE,2.8,22.2,7/27/21,,,,,,,,,,
B01W,SE,SE,ACRU,2.7,12.1,7/27/21,,,,,,,,,,
B01W,SE,SE,ACRU,1.1,11.5,7/27/21,,,,,,,,,,
B01W,SE,SE,ACRU,0.8,9.2,7/27/21,,,,,,,,,,
B02E,NE,SE,ACRU,1.2,14,7/27/21,,,,,,,,,,
B02E,NE,SE,ACRU,0.7,8.6,7/27/21,,,,,,,,,,
B02E,SE,SE,FAGR,1.8,19.1,7/27/21,,,,,,,,,,
B02E,SE,SE,ACRU,1.1,6.3,7/27/21,,,,,,,,,,
B02E,SE,SE,ACRU,1.6,10.4,7/27/21,,,,,,,,,,
B02E,SE,SE,ACRU,0.8,8.9,7/27/21,,,,,,,,,,
B02E,SE,SE,ACRU,0.8,11.3,7/27/21,,,,,,,,,,
B02E,SE,SE,ACRU,1,9.9,7/27/21,,,,,,,,,,
B02E,SE,SE,ACRU,1.1,12.2,7/27/21,,,,,,,,,,
B02E,SE,SE,ACRU,1.1,6.5,7/27/21,,,,,,,,,,
B02E,SE,SE,ACRU,0.5,4.5,7/27/21,,,,,,,,,,
B02E,SE,SE,ACRU,1,4.1,7/27/21,,,,,,,,,,
B02E,SE,SE,ACRU,1.1,7.8,7/27/21,,,,,,,,,,
B02E,SE,SE,ACRU,1.1,5.8,7/27/21,,,,,,,,,,
B02E,SE,SE,ACRU,1.1,7,7/27/21,,,,,,,,,,
B02E,SW,SE,ACRU,1,5.8,7/27/21,,,,,,,,,,
B02E,SW,SE,ACRU,1.3,9.6,7/27/21,,,,,,,,,,
B02E,SW,SE,ACRU,1.7,10.1,7/27/21,,,,,,,,,,
B02E,SW,SE,ACRU,1.05,7,7/27/21,,,,,,,,,,
B02E,SW,SE,ACRU,1.3,9.8,7/27/21,,,,,,,,,,
B02E,SW,SE,ACRU,1.35,6.1,7/27/21,,,,,,,,,,
B02E,SW,SE,ACRU,1.1,9.5,7/27/21,,,,,,,,,,
B02E,SW,SE,ACRU,0.95,6.7,7/27/21,,,,,,,,,,
B02E,SW,SE,ACRU,1.9,11.5,7/27/21,,,,,,,,,,
B02E,SW,SE,ACRU,1.1,9.7,7/27/21,,,,,,,,,,
B02E,SW,SE,ACRU,1.3,7.2,7/27/21,,,,,,,,,,
B02E,SW,SE,ACRU,0.7,8.2,7/27/21,,,,,,,,,,
B02E,SW,SE,ACRU,0.85,7.2,7/27/21,,,,,,,,,,
B02E,SW,SE,ACRU,1.3,9.3,7/27/21,,,,,,,,,,
B02E,SW,SE,ACRU,0.95,8.8,7/27/21,,,,,,,,,,
B02E,SW,SE,ACRU,1.2,10.6,7/27/21,,,,,,,,,,
